recom_id,product_id,category1,category2,gender,height,weight,keyword,size
364,MWCCT701-BK,아우터,겨울 기타 코트,여자,158,49,적당함,XS 
365,MWCCT701-BK,아우터,겨울 기타 코트,여자,164,65,큼,M 
366,MWCCT701-BK,아우터,겨울 기타 코트,여자,164,52,적당함,M 
367,MWCCT701-BK,아우터,겨울 기타 코트,여자,172,65,적당함,L 
368,MWCCT701-BK,아우터,겨울 기타 코트,여자,163,53,적당함,S 
369,MWCCT701-BK,아우터,겨울 기타 코트,여자,162,57,적당함,M 
370,MWCCT701-BK,아우터,겨울 기타 코트,여자,158,45,적당함,XS 
371,MWCCT701-BK,아우터,겨울 기타 코트,여자,164,63,큼,L 
372,MWCCT701-BK,아우터,겨울 기타 코트,여자,163,55,적당함,S 
373,MWCCT701-BK,아우터,겨울 기타 코트,여자,164,50,적당함,S 
374,MWCCT701-BK,아우터,겨울 기타 코트,여자,164,50,적당함,XS 
375,MWCCT701-BK,아우터,겨울 기타 코트,여자,165,55,적당함,S 
376,MWCCT701-BK,아우터,겨울 기타 코트,여자,164,58,적당함,S 
377,MWCCT701-BK,아우터,겨울 기타 코트,여자,173,56,적당함,M 
378,MWCCT701-BK,아우터,겨울 기타 코트,여자,170,65,적당함,L 
379,MWCCT701-BK,아우터,겨울 기타 코트,여자,168,57,적당함,M 
380,MWCCT701-BK,아우터,겨울 기타 코트,여자,166,58,적당함,L 
381,MWCCT701-BK,아우터,겨울 기타 코트,여자,165,49,적당함,S 
382,MWCCT701-BK,아우터,겨울 기타 코트,여자,159,46,적당함,XS 
383,MWCCT701-BK,아우터,겨울 기타 코트,여자,168,60,적당함,L 
384,MWCCT701-BK,아우터,겨울 기타 코트,여자,161,46,적당함,XS 
385,MWCCT701-BK,아우터,겨울 기타 코트,여자,157,61,적당함,S 
386,MWCCT701-BK,아우터,겨울 기타 코트,여자,163,52,큼,M 
387,MWCCT701-BK,아우터,겨울 기타 코트,여자,161,53,큼,S 
388,MWCCT701-BK,아우터,겨울 기타 코트,여자,162,48,적당함,S 
389,MWCCT701-BK,아우터,겨울 기타 코트,여자,171,64,적당함,L 
390,MWCUJ502-BK,아우터,블루종/MA-1,여자,171,61,작음,M 
391,MWCUJ502-BK,아우터,블루종/MA-1,여자,160,50,적당함,S 
392,MWCUJ502-BK,아우터,블루종/MA-1,여자,167,68,적당함,M 
393,MWCUJ502-BK,아우터,블루종/MA-1,여자,164,57,적당함,S 
394,MWCUJ502-BK,아우터,블루종/MA-1,여자,159,53,적당함,S 
395,MWCUJ502-BK,아우터,블루종/MA-1,여자,159,45,적당함,S 
396,MWCUJ502-BK,아우터,블루종/MA-1,여자,159,49,적당함,S 
397,MWCUJ502-BK,아우터,블루종/MA-1,여자,163,52,적당함,S 
398,MWCUJ502-BK,아우터,블루종/MA-1,여자,168,57,적당함,S 
399,MWCUJ502-BK,아우터,블루종/MA-1,여자,165,66,작음,S 
400,MWCUJ502-GR,아우터,블루종/MA-1,여자,160,44,적당함,S 
401,MWCUJ502-GR,아우터,블루종/MA-1,여자,162,55,적당함,S 
402,MWCUJ502-GR,아우터,블루종/MA-1,여자,164,56,적당함,M 
403,MWCUJ502-GR,아우터,블루종/MA-1,남자,174,60,적당함,M 
404,MWCUJ502-GR,아우터,블루종/MA-1,여자,164,48,적당함,M 
405,MWCUJ502-GR,아우터,블루종/MA-1,여자,167,50,적당함,S 
406,MWCUJ502-GR,아우터,블루종/MA-1,여자,160,45,적당함,S 
407,MWCUJ502-GR,아우터,블루종/MA-1,여자,170,49,적당함,S 
408,MWCDJ903-BE,아우터,숏패딩/숏헤비 아우터,여자,170,60,적당함,M 
409,MWCDJ903-BE,아우터,숏패딩/숏헤비 아우터,여자,163,56,적당함,M 
410,MWCDJ903-BE,아우터,숏패딩/숏헤비 아우터,여자,160,50,적당함,S 
411,MWCDJ903-BE,아우터,숏패딩/숏헤비 아우터,여자,168,57,적당함,XS 
412,MWCDJ903-BE,아우터,숏패딩/숏헤비 아우터,여자,160,50,적당함,S 
413,MWCDJ903-BE,아우터,숏패딩/숏헤비 아우터,남자,188,90,적당함,S 
414,MWCDJ903-BE,아우터,숏패딩/숏헤비 아우터,여자,158,55,적당함,XS 
415,MWCDJ903-BE,아우터,숏패딩/숏헤비 아우터,여자,160,55,적당함,M 
416,MWCDJ903-BE,아우터,숏패딩/숏헤비 아우터,여자,164,59,적당함,M 
417,MWCDJ903-BE,아우터,숏패딩/숏헤비 아우터,여자,164,50,적당함,M 
418,MWCDJ903-LG,아우터,숏패딩/숏헤비 아우터,여자,164,57,큼,S 
419,MWCDJ903-LG,아우터,숏패딩/숏헤비 아우터,여자,155,45,적당함,XS 
420,MWCDJ903-LG,아우터,숏패딩/숏헤비 아우터,여자,160,50,적당함,S 
421,MWCDJ903-LG,아우터,숏패딩/숏헤비 아우터,여자,167,51,적당함,S 
422,MWCDJ903-LG,아우터,숏패딩/숏헤비 아우터,여자,156,49,적당함,XS 
423,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,160,49,큼,M 
424,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,160,51,적당함,XS 
425,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,172,60,적당함,L 
426,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,172,50,적당함,S 
427,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,158,46,적당함,XS 
428,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,168,55,적당함,M 
429,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,155,46,큼,S 
430,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,170,58,적당함,S 
431,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,155,49,적당함,XS 
432,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,159,49,큼,XS 
433,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,168,80,적당함,L 
434,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,172,59,적당함,M 
435,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,남자,174,70,적당함,XS 
436,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,160,47,적당함,S 
437,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,161,49,큼,XS 
438,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,남자,179,78,적당함,S 
439,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,180,80,작음,M 
440,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,남자,176,78,큼,M 
441,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,158,53,적당함,XS 
442,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,160,45,적당함,M 
443,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,168,57,적당함,M 
444,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,162,52,적당함,S 
445,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,171,55,적당함,M 
446,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,169,64,큼,L 
447,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,166,62,적당함,M 
448,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,158,46,적당함,XS 
449,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,166,60,적당함,M 
450,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,170,57,적당함,L 
451,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,162,48,적당함,XS 
452,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,163,60,적당함,M 
453,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,166,58,적당함,S 
454,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,167,51,적당함,S 
455,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,158,47,적당함,XS 
456,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,164,70,적당함,M 
457,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,163,59,적당함,S 
458,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,170,54,적당함,M 
459,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,169,70,적당함,M 
460,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,170,60,적당함,M 
461,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,172,68,적당함,L 
462,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,158,60,적당함,S 
463,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,167,58,적당함,M 
464,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,174,64,적당함,M 
465,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,162,52,적당함,S 
466,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,남자,175,65,적당함,L 
467,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,162,40,적당함,XS 
468,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,156,46,적당함,S 
469,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,162,44,적당함,S 
470,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,157,48,적당함,XS 
471,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,155,52,큼,S 
472,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,157,50,적당함,S 
473,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,160,52,적당함,XS 
474,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,160,45,큼,S 
475,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,155,44,적당함,XS 
476,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,154,53,적당함,S 
477,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,160,45,적당함,XS 
478,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,남자,168,62,적당함,S 
479,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,163,58,적당함,S 
480,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,167,53,적당함,S 
481,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,164,65,적당함,L 
482,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,160,52,적당함,S 
483,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,160,60,적당함,M 
484,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,156,47,적당함,XS 
485,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,165,47,적당함,S 
486,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,158,52,적당함,S 
487,MWCDJ903-BK,아우터,숏패딩/숏헤비 아우터,여자,166,57,적당함,S 
488,MWBDJ702-RI,아우터,숏패딩/숏헤비 아우터,여자,158,55,적당함,M 
489,MWBDJ702-RI,아우터,숏패딩/숏헤비 아우터,여자,159,42,적당함,S 
490,MMCUV750-BK,아우터,패딩 베스트,남자,185,90,적당함,2XL 
491,MMCUV750-BK,아우터,패딩 베스트,남자,180,87,적당함,2XL 
492,MMCUV750-BK,아우터,패딩 베스트,남자,173,75,적당함,XL 
493,MMCUV750-BK,아우터,패딩 베스트,남자,175,60,적당함,L 
494,MMCUV750-BK,아우터,패딩 베스트,남자,174,64,적당함,XL 
495,MMCUV750-BK,아우터,패딩 베스트,남자,170,105,큼,2XL 
496,MMCUV750-BK,아우터,패딩 베스트,남자,178,63,적당함,2XL 
497,MMCUV750-BK,아우터,패딩 베스트,남자,175,70,적당함,XL 
498,MMCUV750-BK,아우터,패딩 베스트,여자,163,60,적당함,L 
499,MMCUV750-BK,아우터,패딩 베스트,남자,170,70,적당함,XL 
1895,MMCUV750-BK,아우터,패딩 베스트,남자,185,90,적당함,2XL 
1896,MMCUV750-BK,아우터,패딩 베스트,남자,180,87,적당함,2XL 
1897,MMCUV750-BK,아우터,패딩 베스트,남자,173,75,적당함,XL 
1898,MMCUV750-BK,아우터,패딩 베스트,남자,175,60,적당함,L 
1899,MMCUV750-BK,아우터,패딩 베스트,남자,174,64,적당함,XL 
1900,MMCUV750-BK,아우터,패딩 베스트,남자,170,105,큼,2XL 
1901,MMCUV750-BK,아우터,패딩 베스트,남자,178,63,적당함,2XL 
1902,MMCUV750-BK,아우터,패딩 베스트,남자,175,70,적당함,XL 
1903,MMCUV750-BK,아우터,패딩 베스트,여자,163,60,적당함,L 
1904,MMCUV750-BK,아우터,패딩 베스트,남자,170,70,적당함,XL 
500,MMCUJ502-BK,아우터,블루종/MA-1,남자,183,95,적당함,2XL 
501,MMCUJ502-BK,아우터,블루종/MA-1,남자,173,67,적당함,M 
502,MMCUJ502-BK,아우터,블루종/MA-1,남자,178,72,적당함,XL 
503,MMCUJ502-BK,아우터,블루종/MA-1,남자,175,73,적당함,L 
504,MMCUJ502-BK,아우터,블루종/MA-1,남자,168,47,적당함,M 
505,MMCUJ502-BK,아우터,블루종/MA-1,여자,170,62,적당함,L 
506,MMCUJ502-BK,아우터,블루종/MA-1,남자,174,84,큼,XL 
507,MMCUJ502-BK,아우터,블루종/MA-1,남자,170,70,적당함,L 
508,MMCUJ502-BK,아우터,블루종/MA-1,남자,178,78,적당함,L 
1905,MMCUJ502-BK,아우터,블루종/MA-1,남자,183,95,적당함,2XL 
1906,MMCUJ502-BK,아우터,블루종/MA-1,남자,173,67,적당함,M 
1907,MMCUJ502-BK,아우터,블루종/MA-1,남자,178,72,적당함,XL 
1908,MMCUJ502-BK,아우터,블루종/MA-1,남자,175,73,적당함,L 
1909,MMCUJ502-BK,아우터,블루종/MA-1,남자,168,47,적당함,M 
1910,MMCUJ502-BK,아우터,블루종/MA-1,여자,170,62,적당함,L 
1911,MMCUJ502-BK,아우터,블루종/MA-1,남자,174,84,큼,XL 
1912,MMCUJ502-BK,아우터,블루종/MA-1,남자,170,70,적당함,L 
1913,MMCUJ502-BK,아우터,블루종/MA-1,남자,178,78,적당함,L 
509,MMCTL502-LG,상의,긴소매 티셔츠,여자,165,55,적당함,2XL 
510,MMCTL502-LG,상의,긴소매 티셔츠,남자,184,85,적당함,XL 
511,MMCTL502-LG,상의,긴소매 티셔츠,남자,172,65,적당함,XL 
512,MMCTL502-LG,상의,긴소매 티셔츠,남자,172,55,적당함,M 
513,MMCTL502-LG,상의,긴소매 티셔츠,남자,174,66,적당함,L 
514,MMCTL502-LG,상의,긴소매 티셔츠,남자,165,60,적당함,M 
515,MMCTL502-LG,상의,긴소매 티셔츠,남자,177,74,적당함,L 
516,MMCTL502-LG,상의,긴소매 티셔츠,남자,171,63,적당함,L 
517,MMCTL502-LG,상의,긴소매 티셔츠,남자,168,77,적당함,M 
518,MMCTL502-LG,상의,긴소매 티셔츠,남자,172,80,적당함,L 
519,MMCTL502-LG,상의,긴소매 티셔츠,여자,170,50,적당함,3XL 
520,MMCTL502-LG,상의,긴소매 티셔츠,남자,173,64,적당함,M 
521,MMCTL502-LG,상의,긴소매 티셔츠,남자,164,58,적당함,S 
522,MMCTL502-LG,상의,긴소매 티셔츠,남자,177,66,적당함,L 
1914,MMCTL502-LG,상의,긴소매 티셔츠,여자,165,55,적당함,2XL 
1915,MMCTL502-LG,상의,긴소매 티셔츠,남자,184,85,적당함,XL 
1916,MMCTL502-LG,상의,긴소매 티셔츠,남자,172,65,적당함,XL 
1917,MMCTL502-LG,상의,긴소매 티셔츠,남자,172,55,적당함,M 
1918,MMCTL502-LG,상의,긴소매 티셔츠,남자,174,66,적당함,L 
1919,MMCTL502-LG,상의,긴소매 티셔츠,남자,165,60,적당함,M 
1920,MMCTL502-LG,상의,긴소매 티셔츠,남자,177,74,적당함,L 
1921,MMCTL502-LG,상의,긴소매 티셔츠,남자,171,63,적당함,L 
1922,MMCTL502-LG,상의,긴소매 티셔츠,남자,168,77,적당함,M 
1923,MMCTL502-LG,상의,긴소매 티셔츠,남자,172,80,적당함,L 
1924,MMCTL502-LG,상의,긴소매 티셔츠,여자,170,50,적당함,3XL 
1925,MMCTL502-LG,상의,긴소매 티셔츠,남자,173,64,적당함,M 
1926,MMCTL502-LG,상의,긴소매 티셔츠,남자,164,58,적당함,S 
1927,MMCTL502-LG,상의,긴소매 티셔츠,남자,177,66,적당함,L 
523,MMCTL502-LB,상의,긴소매 티셔츠,남자,180,80,적당함,L 
524,MMCTL502-LB,상의,긴소매 티셔츠,남자,178,84,적당함,XL 
525,MMCTL502-LB,상의,긴소매 티셔츠,남자,168,65,적당함,L 
526,MMCTL502-LB,상의,긴소매 티셔츠,남자,174,66,적당함,L 
527,MMCTL502-LB,상의,긴소매 티셔츠,남자,177,74,적당함,L 
528,MMCTL502-LB,상의,긴소매 티셔츠,남자,182,76,적당함,XL 
529,MMCTL502-LB,상의,긴소매 티셔츠,남자,174,70,적당함,L 
530,MMCTL502-LB,상의,긴소매 티셔츠,남자,177,70,적당함,XL 
531,MMCTL502-LB,상의,긴소매 티셔츠,남자,181,65,적당함,XL 
532,MMCTL502-LB,상의,긴소매 티셔츠,남자,178,69,적당함,L 
533,MMCTL502-LB,상의,긴소매 티셔츠,남자,164,58,적당함,S 
534,MMCTL502-LB,상의,긴소매 티셔츠,남자,180,80,적당함,XL 
535,MMCTL502-LB,상의,긴소매 티셔츠,남자,173,105,적당함,3XL 
536,MMCTL502-LB,상의,긴소매 티셔츠,남자,173,67,적당함,L 
1928,MMCTL502-LB,상의,긴소매 티셔츠,남자,180,80,적당함,L 
1929,MMCTL502-LB,상의,긴소매 티셔츠,남자,178,84,적당함,XL 
1930,MMCTL502-LB,상의,긴소매 티셔츠,남자,168,65,적당함,L 
1931,MMCTL502-LB,상의,긴소매 티셔츠,남자,174,66,적당함,L 
1932,MMCTL502-LB,상의,긴소매 티셔츠,남자,177,74,적당함,L 
1933,MMCTL502-LB,상의,긴소매 티셔츠,남자,182,76,적당함,XL 
1934,MMCTL502-LB,상의,긴소매 티셔츠,남자,174,70,적당함,L 
1935,MMCTL502-LB,상의,긴소매 티셔츠,남자,177,70,적당함,XL 
1936,MMCTL502-LB,상의,긴소매 티셔츠,남자,181,65,적당함,XL 
1937,MMCTL502-LB,상의,긴소매 티셔츠,남자,178,69,적당함,L 
1938,MMCTL502-LB,상의,긴소매 티셔츠,남자,164,58,적당함,S 
1939,MMCTL502-LB,상의,긴소매 티셔츠,남자,180,80,적당함,XL 
1940,MMCTL502-LB,상의,긴소매 티셔츠,남자,173,105,적당함,3XL 
1941,MMCTL502-LB,상의,긴소매 티셔츠,남자,173,67,적당함,L 
537,MMCTL502-UK,상의,긴소매 티셔츠,남자,175,85,큼,XL 
538,MMCTL502-UK,상의,긴소매 티셔츠,남자,184,75,적당함,2XL 
539,MMCTL502-UK,상의,긴소매 티셔츠,남자,177,85,적당함,3XL 
540,MMCTL502-UK,상의,긴소매 티셔츠,남자,175,74,적당함,L 
541,MMCTL502-UK,상의,긴소매 티셔츠,남자,170,77,적당함,XL 
542,MMCTL502-UK,상의,긴소매 티셔츠,남자,180,77,적당함,XL 
543,MMCTL502-UK,상의,긴소매 티셔츠,여자,157,70,큼,3XL 
544,MMCTL502-UK,상의,긴소매 티셔츠,남자,175,66,적당함,L 
545,MMCTL502-UK,상의,긴소매 티셔츠,남자,180,90,적당함,2XL 
546,MMCTL502-UK,상의,긴소매 티셔츠,남자,175,60,적당함,XL 
547,MMCTL502-UK,상의,긴소매 티셔츠,남자,177,80,적당함,XL 
548,MMCTL502-UK,상의,긴소매 티셔츠,남자,164,58,적당함,S 
549,MMCTL502-UK,상의,긴소매 티셔츠,남자,168,66,적당함,M 
1942,MMCTL502-UK,상의,긴소매 티셔츠,남자,175,85,큼,XL 
1943,MMCTL502-UK,상의,긴소매 티셔츠,남자,184,75,적당함,2XL 
1944,MMCTL502-UK,상의,긴소매 티셔츠,남자,177,85,적당함,3XL 
1945,MMCTL502-UK,상의,긴소매 티셔츠,남자,175,74,적당함,L 
1946,MMCTL502-UK,상의,긴소매 티셔츠,남자,170,77,적당함,XL 
1947,MMCTL502-UK,상의,긴소매 티셔츠,남자,180,77,적당함,XL 
1948,MMCTL502-UK,상의,긴소매 티셔츠,여자,157,70,큼,3XL 
1949,MMCTL502-UK,상의,긴소매 티셔츠,남자,175,66,적당함,L 
1950,MMCTL502-UK,상의,긴소매 티셔츠,남자,180,90,적당함,2XL 
1951,MMCTL502-UK,상의,긴소매 티셔츠,남자,175,60,적당함,XL 
1952,MMCTL502-UK,상의,긴소매 티셔츠,남자,177,80,적당함,XL 
1953,MMCTL502-UK,상의,긴소매 티셔츠,남자,164,58,적당함,S 
1954,MMCTL502-UK,상의,긴소매 티셔츠,남자,168,66,적당함,M 
550,MMCTL502-CY,상의,긴소매 티셔츠,여자,168,72,적당함,L 
551,MMCTL502-CY,상의,긴소매 티셔츠,남자,181,72,적당함,L 
552,MMCTL502-CY,상의,긴소매 티셔츠,남자,186,90,적당함,3XL 
553,MMCTL502-CY,상의,긴소매 티셔츠,남자,172,80,적당함,L 
554,MMCTL502-CY,상의,긴소매 티셔츠,남자,172,68,적당함,M 
1955,MMCTL502-CY,상의,긴소매 티셔츠,여자,168,72,적당함,L 
1956,MMCTL502-CY,상의,긴소매 티셔츠,남자,181,72,적당함,L 
1957,MMCTL502-CY,상의,긴소매 티셔츠,남자,186,90,적당함,3XL 
1958,MMCTL502-CY,상의,긴소매 티셔츠,남자,172,80,적당함,L 
1959,MMCTL502-CY,상의,긴소매 티셔츠,남자,172,68,적당함,M 
555,MMCTL502-TA,상의,긴소매 티셔츠,여자,158,49,큼,2XL 
556,MMCTL502-TA,상의,긴소매 티셔츠,여자,158,49,큼,S 
557,MMCTL502-TA,상의,긴소매 티셔츠,여자,165,55,적당함,2XL 
558,MMCTL502-TA,상의,긴소매 티셔츠,여자,168,72,적당함,L 
559,MMCTL502-TA,상의,긴소매 티셔츠,남자,181,72,적당함,L 
560,MMCTL502-TA,상의,긴소매 티셔츠,남자,180,80,적당함,L 
561,MMCTL502-TA,상의,긴소매 티셔츠,남자,175,85,적당함,2XL 
562,MMCTL502-TA,상의,긴소매 티셔츠,남자,175,64,적당함,L 
563,MMCTL502-TA,상의,긴소매 티셔츠,남자,177,72,적당함,XL 
564,MMCTL502-TA,상의,긴소매 티셔츠,남자,187,80,적당함,3XL 
565,MMCTL502-TA,상의,긴소매 티셔츠,남자,168,70,적당함,M 
566,MMCTL502-TA,상의,긴소매 티셔츠,여자,179,70,적당함,XL 
567,MMCTL502-TA,상의,긴소매 티셔츠,남자,183,73,적당함,XL 
568,MMCTL502-TA,상의,긴소매 티셔츠,남자,176,75,적당함,L 
569,MMCTL502-TA,상의,긴소매 티셔츠,남자,185,82,적당함,2XL 
570,MMCTL502-TA,상의,긴소매 티셔츠,남자,180,80,적당함,XL 
1960,MMCTL502-TA,상의,긴소매 티셔츠,여자,158,49,큼,2XL 
1961,MMCTL502-TA,상의,긴소매 티셔츠,여자,158,49,큼,S 
1962,MMCTL502-TA,상의,긴소매 티셔츠,여자,165,55,적당함,2XL 
1963,MMCTL502-TA,상의,긴소매 티셔츠,여자,168,72,적당함,L 
1964,MMCTL502-TA,상의,긴소매 티셔츠,남자,181,72,적당함,L 
1965,MMCTL502-TA,상의,긴소매 티셔츠,남자,180,80,적당함,L 
1966,MMCTL502-TA,상의,긴소매 티셔츠,남자,175,85,적당함,2XL 
